tag	chinese_name
nuremberg	纽伦堡
nurgan	奴儿干
nurlykent	努尔勒肯特
nurota	努罗塔
nurpur	努尔普尔
nusaybin	努赛宾
nushki	努什基
nutari	努塔里
nuwakot	努瓦科特
nuweiba	努韦巴
nuzket	努兹凯特
nuzvid	努兹维德
nwamethin	恩瓦梅辛
nyachukha	尼亚楚哈
nyala	尼亚拉
nyalam	尼亚拉姆
nyamina	尼亚米纳
nyarong	新龙
nyasvizh	尼亚斯维日
nyaungyan	尧岸
nyemo	尼木
nykoping	尼雪平
nyon	尼永
nyonoksa	尼奥诺克萨
nyrob	尼罗布
nysa	尼萨
nystad	尼斯塔德
nytva	尼特瓦
nyuksenitsa	纽克谢尼察
nyuu	丹生
nyzhnia_duvanka	下杜万卡
nyzvar	尼兹瓦尔
oahaha	奥阿哈哈
o_ahu	瓦胡
oancea	奥安恰
oapan	奥阿潘
oban	奥本
oberdorf	奥伯多夫
oberkirch	奥伯基希
oberndorf	奥伯恩多夫
oblivskaya	奥布利夫斯卡亚
obock	奥博克
obolensk	奥博连斯克
oborniki	奥博尔尼基
oboyan	奥博扬
obruk	奥布鲁克
obyachevo	奥比亚切沃
ocana	奥卡尼亚
ochechiton	奥切奇顿
ochi	越智
ochyor	奥乔尔
ockelbo	奥克勒博
ocosingo	奥科辛戈
ocotelolco	奥科特洛尔科
ocotepec	奥科特佩克
oddernes	奥德内斯
odemira	奥德米拉
odense	欧登塞
odienne	奥迪安纳
odintsovo	奥金佐沃
odoli	奥多利
odorhei	奥多尔海
odoyev	奥多耶夫
oettingen	厄廷根
offa	奥法
offenbach	奥芬巴赫
offenburg	奥芬堡
offerdal	奥弗达尔
ofoti	奥福蒂
ogbomosho	奥格博莫肖
ogomoor	奥戈莫尔
ohkweeo_owingeh	奥克维奥温格
ohrdruf	奥尔德鲁夫
ohrid	奥赫里德
ohringen	厄林根
oitylo	奥伊蒂洛
oiyin_korken	奥因科尔肯
okehampton	奥克汉普顿
oke_ila	奥克伊拉
okhaldhunga	奥卡尔东加
okhannoye	奥汉诺耶
okhona	奥霍纳
okhtyrka	奥赫蒂尔卡
oki	隐岐
okoneshnikovo	奥科涅什尼科沃
oksu	沃沮
olan	奥兰
oland	厄兰
olavsvik	奥拉夫斯维克
olawa	奥瓦瓦
oldenburg	奥尔登堡
oldenzaal	奥尔登扎尔
oleksandrivka	奥列克桑德里夫卡
oleron	奥莱龙
oleshia	奥列西亚
olesnica	奥莱希尼察
olesno	奥莱什诺
olevsk	奥列夫斯克
olgov	奥列戈夫
oli_baraza	奥利巴拉扎
olite	奥利特
ollo	奥洛
olomouc	奥洛穆茨
olonets	奥洛涅茨
olongki	奥隆基
oloron	奥洛龙
olovo	奥洛沃
olsnica	奥尔斯尼察
olsztyn	奥尔什丁
oltu	奥卢图
olvera	奥尔维拉
omalo	奥马洛
omdurman	恩图曼
omerkot	奥马尔科特
ometepec	奥梅特佩克
omkoi	奥姆科伊
omsk	鄂木斯克
omutninsk	奥穆特宁斯克
onate	奥尼亚特
ondo	温都
oneniote	奥内尼奥特
onenioteke	奥内尼奥特克
oneonta	奥尼昂塔
onga	恩加
ongiin_khiid	翁金寺
ongjin	瓮津
onguday	翁古代
onitsha	奥尼查
onogost	奥诺戈斯特
onon	斡难
onseong	稳城
onushkis	奥努什基斯
onyuu	丹生oochi	大市
oochi	Oochi
oodweyne	奥德韦恩
ooita	大分
oono_bungo	丰后大野
oonuma	大沼
ooshiyn_gobi	戈壁奥希
oosumi	大隅
ootsu	大津
oozato	大里
opalkova	奥帕尔科瓦
oparino	奥帕里诺
opatow	奥帕图夫
opava	奥帕瓦
opishnya	奥皮什尼亚
opoa	奥波阿
opochka	奥波奇卡
opoczno	奥波奇诺
opole	奥波莱
oppdal	奥普达尔
oppenheim	奥彭海姆
oppunda	奥蓬达
oradea	奥拉迪亚
or_aktobe	阿克托别
oral	乌拉尔
oran	奥兰
orange	奥朗日
orasul_de_floci	奥拉舒德弗洛奇
oravsky_podzamok	奥拉夫斯基波德扎莫克
orchha	奥尔恰
orchimont	奥尔希蒙
orda	奥尔达
orda_bazar	奥尔达巴扎
ordos	鄂尔多斯
ordu_bazar	奥尔都巴扎
orebro	厄勒布鲁
orekhovna	奥列霍夫纳
oreos	奥雷奥斯
oreshek	奥列舍克
orgelet	奥尔热莱
orgiva	奥尔希瓦
orhei	奥尔海
oriel	奥里尔
orihuela	奥里韦拉
oril	奥里尔
oristano	奥里斯塔诺
orkdal	奥克达尔
or_keo	乌格
orkhon	鄂尔浑
orkney	奥克尼
orland	奥兰
orleans	奥尔良
orlov	奥尔洛夫
orlow	奥尔沃
ormara	奥尔马拉
ormenio	奥尔梅尼奥
ormogang	奥尔莫冈
ornans	奥尔南
orog	奥罗格
oronia	奥罗尼亚
oropesa	奥罗佩萨
orosei	奥罗塞
or_qapi	奥卡皮
orsa	奥萨
orsha	奥尔沙
orta_kuyu	奥尔塔库尤
orte	奥尔泰
orthez	奥尔泰兹
oruro	奥鲁罗
orvietano	奥尔维耶托
oryahovo	奥里亚霍沃
osa	大佐
osaka	大阪
osby	奥斯比
osh	奥什
oshika	鹿岛
oshogbo	奥绍博
osian	奥西安
osijek	奥西耶克
oskemen	厄斯克门
oskennonton	奥斯肯农顿
oskol	奥斯科尔
oslo	奥斯陆
osnabruck	奥斯纳布吕克
osnavieh	奥斯纳维耶
osovets	奥索韦茨
ostashkov	奥斯塔什科夫
ostend	奥斯坦德
oster	奥斯特
osterburg	奥斯特堡
osterholz	奥斯特霍尔茨
ostiglia	奥斯蒂利亚
ostrechiny	奥斯特雷希尼
ostroda	奥斯特鲁达
ostrogozhsk	奥斯特罗戈日斯克
ostroh	奥斯特罗赫
ostroleka	奥斯特罗文卡
ostrov	奥斯特罗夫
ostrovo	奥斯特罗沃
ostrovskoye	奥斯特罗夫斯科耶
ostrow_wielkopolski	大波兰地区奥斯特鲁夫
ostrzeszow	奥斯特热舒夫
osuna	奥苏纳
oswegatchie	奥斯威加奇
oswego	奥斯威戈
oswestry	奥斯韦斯特里
oswiecim	奥斯威辛
otatitlan	奥塔蒂特兰
otegu_qulan	奥特古库兰
otlaquiquixtla	奥特拉基基斯特拉
otocac	奥托查克
otog	鄂托克
otrar	奥特拉尔
otredal	奥特雷达尔
otsiningo	奥齐宁戈
otta	奥塔
otzoya	奥佐亚
ou	欧
ouagadougou	瓦加杜古
ouara	瓦拉
ouargla	瓦尔格拉
ouarzazate	瓦尔扎扎特
oudenaarde	奥德纳尔德
ouezzane	韦赞
ougen	乌根
oujda	乌季达
ouled_djellal	乌莱德杰拉勒
ouning	欧宁
ourense	奥伦塞
ourique	奥里克
ovech	奥韦奇
oviedo	奥维耶多
oviken	奥维肯
ovruch	奥夫鲁奇
owo	奥沃
oxford	牛津
oxitlan	奥西特兰
oxtlipan	奥克斯蒂潘
oyestad	奥耶斯塔
oyo_ile	奥约伊莱
ozerevo	奥泽列沃
ozieri	奥齐耶里
ozinki	奥津基
ozoro	奥佐罗
oztoman	奥斯托曼
ozuluama	奥苏卢阿马
ozumacin	奥苏马辛
ozurgeti	奥祖尔盖蒂
paat	帕特
pabna	帕布纳
pachan	帕昌
pachora	帕乔拉
pachyohcan	帕乔赫坎
pacitan	帕奇坦
padaividu	帕代维杜
padang	巴东
padas	帕达斯
paddar	帕达尔
paderborn	帕德博恩
padise	帕迪塞
padova	帕多瓦
padum	帕杜姆
pag	帕格
paga	帕加
pagan	蒲甘
pagaruyung	帕加鲁永
pagatan	帕加坦
paguat	帕瓜特
pahang	彭亨
pahatsi	帕哈齐
paide	派德
paikend	派肯德
paikmal	派克马尔
paisley	佩斯利
paititi	派蒂蒂
pajang	巴让
paka	帕卡
pakala	帕卡拉
pakatnamu	帕卡特纳穆
pakembangan	帕克embangan
pak_huei_lang	白回龙
pakokku	Pakokku
pakpak	帕克帕克
pakpattan	帕克帕坦
pakrac	帕克拉茨
pakuan	帕库安
palada	帕拉达
palamau	帕拉马乌
palampet	帕兰佩特
palampur	帕兰普尔
palanga	帕兰加
palani	帕拉尼
palanpur	帕兰普尔
palasamudram	帕拉萨穆德拉姆
palas_pasemah	帕拉斯巴色马
palazzolo	帕拉佐洛
palekh	帕列赫
palembang	巨港
palencia	帕伦西亚
palenzuela	帕伦苏埃拉
palermo	巴勒莫
palestrina	帕莱斯特里纳
palghat	帕尔加特
pali	帕利
palitana	帕利塔纳
pali_uttar_pradesh	北方邦帕利
pal_lahara	帕尔拉哈拉
pallakolu	帕拉科卢
palma	帕尔马
palma_del_rio	帕尔马德尔里奥
palmi	帕尔米
palopo	帕洛波
palu	帕卢
pama	帕马
pamiers	帕米耶
pamplona	潘普洛纳
pamuuyu	帕穆尤
panaon	帕纳翁
panar	帕纳尔
panaskerti	帕纳斯克蒂
pancevo	潘切沃
panchagarh	潘恰加尔
pandalam	潘达兰
pandansalas	潘丹萨拉斯
pandjih	潘吉赫
pandua	潘杜阿
pandua_adina	潘杜阿阿迪纳
panduranga	潘杜兰加
panemune	帕内穆内
panevezys	帕涅韦日斯
pangalia	潘加利亚
pangandaran	Pangandaran
pangani	潘加尼
pangguyangan	潘古扬安
pangi	潘吉
pangkalan_kerinci	Pangkalan Kerinci
pangkalpinang	邦加槟港
pangu	盘古
pangvay	潘韦
pangyang	潘阳
panipat	帕尼帕特
panjakent	彭吉肯特
panjshir	潘杰希尔
panna	潘纳
pannai	潘奈
panqiao	潘桥
pantepec	潘特佩克
pantian	潘田
panuco	帕努科
panugallu	帕努加卢
panyabungan	潘亚布ungan
panyu	番禺
paola	帕奥拉
papa	帕帕
papantla	帕潘特拉
paphos	帕福斯
papile	帕皮莱
papun	帕蓬
papyeong	Papyeong
paqwayranra	帕克瓦伊兰拉
paralkot	帕拉爾科特
paramonga	帕拉蒙加
parangipettai	帕兰吉佩泰
parchim	帕尔希姆
pareja	帕雷哈
parenda	帕伦达
parfenyevo	帕尔费尼耶沃
parga	帕尔加
pariahuanca	帕里亚万卡
pariaman	帕里亚曼
parigi	帕里吉
paris	巴黎
parkal	帕尔卡尔
parkhali	帕尔哈利
parlakimidi	帕拉基米迪
parma	帕尔马
parnu	帕尔努
paro	帕罗
paroom	帕鲁姆
parsberg	帕尔斯贝格
parscov	帕尔斯科夫
parthenay	帕尔特奈
parun	帕鲁恩
pasai	帕赛
pasaman	帕萨曼
paser	帕塞尔
pasho	帕肖
pashozero	帕绍泽罗
pasni	帕斯尼
pasrur	帕斯鲁尔
passau	帕绍
passavant	帕萨旺特
passu	帕苏
pasvalys	帕斯瓦利斯
patan	帕坦
pate	帕特
pathankot	帕坦科特
patharkandi	帕塔坎迪
pathein	勃生
pathri	帕特里
pati	帕蒂
patna	巴特那
patna_garjat	帕特纳加尔贾特
patras	帕特雷
pattani	北大年
patti	帕蒂
pattukkottai	帕图科泰
patzcuaro	帕茨夸罗
pau	波城
paungde	邦德
pavagada	帕瓦加达
pavia	帕维亚
pavlohrad	巴甫洛赫拉德
pavlovo	帕夫洛沃
pavlovskaya	帕夫洛夫斯卡亚
paykend	Paykend
payzawat	Payzawat
pazhaverkadu	帕扎韦尔卡杜
pazin	Pazin
peam	皮阿姆
pecs	佩奇
peddapalli	Peddapalli
pedraza	佩德拉萨
pedroche	佩德罗切
peewareewa	皮瓦里瓦
pegalan	佩加兰
pegnitz	佩格尼茨
pegu	勃固
peixian	沛县
peja	佩贾
pekalongan	Pekalongan
pelaihari	佩拉伊哈里
pelalawan	佩拉拉万
pelme	佩尔梅
pelmo	佩尔莫
pema	佩马
pembar	Pembar
pembroke	彭布罗克
penafiel	佩纳菲耶尔
pendau	彭道
pendra	彭德拉
penglai	蓬莱
pengshan	彭山
pengshui	彭水
pengxi	蓬溪
pengze	彭泽
pengzhou	彭州
peniscola	佩尼斯科拉
penllyn	彭林
pennadam	Pennadam
pennagaram	Pennagaram
penrith	彭里斯
penukonda	佩努孔达
penza	奔萨
peoria	Peoria
perambalur	Perambalur
peranap	Peranap
perbatasan	Perbatasan
perbaungan	Perbaungan
pereiaslav	佩列亚斯拉夫
perelyub	Perelyub
peremyl	Peremyl
peresopnytsya	Peresopnytsya
perevitska	Perevitska
perevoz	Perevoz
pereyaslavl	佩列亚斯拉夫尔
perg	Perg
perigueux	佩里格
perlis	玻璃市
perm	彼尔姆
pernstejn	Pernstejn
peronne	佩罗讷
perperek	Perperek
perpignan	佩皮尼昂
perreux	Perreux
pertek	Pertek
perth	珀斯
perugia	佩鲁贾
pesagi	Pesagi
pesaguan	Pesaguan
pesaro	佩萨罗
peschanokopskoye	Peschanokopskoye
peschiera	Peschiera
pescia	佩夏
peshawar	白沙瓦
pest	佩斯
pestravka	Pestravka
pestyaki	Pestyaki
petrinja	Petrinja
petrovaradin	Petrovaradin
petrove	Petrove
petrovsk	Petrovsk
petrovskoye_pontic	Petrovskoye Pontic
petrovsk_rostov	罗斯托夫彼得罗夫斯克
petursvik	Petursvik
peureulak	Peureulak
peyre	Peyre
peyrusse	Peyrusse
pfaffenhofen	Pfaffenhofen
phakant	Phakant
phakphok	Phakphok
phalvardhika	Phalvardhika
phanat	Phanat
phander	Phander
phanom_rung	Phanom Rung
phari	Phari
phayao	Phayao
phayuhakhiri	Phayuhakhiri
phetchaburi	Phetchaburi
phimai	Phimai
phnom_penh	金边
phnom_santuk	Phnom Santuk
phnom_srok	Phnom Srok
phongsali	Phongsali
phong_tho	Phong Tho
phon_hong	Phon Hong
phon_nha	Phon Nha
phonsavan	Phonsavan
phrae	Phrae
phraek	Phraek
phsar_dek	Phsar Dek
phuenchapura	Phuenchapura
phuktal	Phuktal
phulbani	Phulbani
phulia	Phulia
phutthaisong	Phutthaisong
phu_wiang	Phu Wiang
phyu	Phyu
piacenza	皮亚琴察
piantouguan	偏头关
piatra_lui_craciun	Piatra Lui Craciun
piazza	Piazza
pichan	Pichan
piedimonte	Piedimonte
piedrahita	Piedrahita
pietalava	Pietalava
pietrykaw	Pietrykaw
pieve	Pieve
pikalyovo	Pikalyovo
pikillaqta	Pikillaqta
pilak	Pilak
pilda	Pilda
pilibhit	Pilibhit
piltene	Piltene
pilzno	Pilzno
pina_de_ebro	Pina De Ebro
pinar	Pinar
pindale	Pindale
pindi_bhattian	Pindi Bhattian
pindi_gheb	Pindi Gheb
pinerolo	Pinerolo
pingba	平坝
pingchuan	平川
pingdi	平定
pingdian	平定
pingding	平定
pingdisonglin	平定松林
pinggu	平谷
pinghe	平和
pingji	平吉
pingjiang	平江
pingjin	平津
pingle	平乐
pingli	平利
pingliang	平凉
pinglu	平陆
pingnan	平南
pingquan	平泉
pingshan_huiyang	平山惠阳
pingshan_zhending	平山真定
pingwu	平武
pingxiang	萍乡
pingxiang_pingxiang	萍乡萍乡
pingyang	平阳
pingyang_guiyang	平阳桂阳
pingyao	平遥
pingyin	平阴
pingyu	平舆
pingyuan_jinan	平原济南
pingyuan_mei	平原梅
pingyue	平越
pingzhu	平竹
pinhel	Pinhel
pinle	Pinle
pinneberg	Pinneberg
pinsk	Pinsk
pinya	Pinya
piombino	Piombino
piotrkow_trybunalski	Piotrkow Trybunalski
pipli	Pipli
piran_i_kaliyar	Piran I Kaliyar
piranshahr	Piranshahr
pirloganda	Pirloganda
pirmasens	Pirmasens
pirna	Pirna
pirot	Pirot
pisa	比萨
pisaq	Pisaq
pisek	Pisek
pishagar	Pishagar
piskorowice	Piskorowicepismachi	皮斯马奇
pismachi	Pismachi
pistoia	皮斯托亚
piterka	皮捷尔卡
pitesti	皮特什蒂
pithapuram	皮塔普拉姆
pitigliano	皮蒂利亚诺
pitsunda	皮聪达
pitten	皮滕
pivehzhan	皮韦日安
pixian	郫县
plasencia	普拉森西亚
plauen	普劳恩
plavsk	普拉夫斯克
plenita	普莱尼察
pleszew	普莱谢夫
pleven	普列文
pljevlja	普列夫利亚
plock	普沃茨克
ploermel	普洛埃梅勒
ploesti	普洛耶什蒂
plon	普隆
plonsk	普翁斯克
plovdiv	普罗夫迪夫
plymouth	普利茅斯
plyussa	普柳萨
plzen	比尔森
po	波河
pocheon	抱川
pochep	波切普
pochutla	波丘特拉
poctlan	波克特兰
podberezye	波德别列济耶
podebrady	波杰布拉迪
podgorica	波德戈里察
podmuran	波德穆兰
podor	Podor
podosinovets	波多西诺韦茨
poenari	波埃纳里
poganovka	波加诺夫卡
poggibonsi	波吉邦西
pogoreloye	波戈列洛耶
pogostishche	波戈斯蒂谢
pohrebyshche	波赫雷比谢
poitiers	普瓦捷
pokhara	博克拉
pokhran	博克兰
pokrovsk	波克罗夫斯克
pokrovskoye	波克罗夫斯科耶
pokrovskoye_yaroslav	雅罗斯拉夫尔波克罗夫斯科耶
pola	波拉
polatli	波拉特勒
pol_dokhtar	波勒杜赫塔尔
poligny	波利尼
pollensa	波连萨
pologoye_zaymishche	波洛戈耶扎伊米谢
polonnaruva	波隆纳鲁沃
polonne	波隆内
polotsk	波洛茨克
polovinnoye	波洛温诺耶
poltava	波尔塔瓦
poltsamaa	波尔察马
polygyros	波利吉罗斯
pomata	波马塔
pome	波梅
pomorye	波莫里耶
pondicherry	本地治里
ponferrada	蓬费拉达
ponnani	蓬纳尼
pontarlier	蓬塔利耶
pont_audemer	蓬托德梅尔
pont_douilly	蓬杜伊
pontedera	蓬泰代拉
pontefract	庞蒂弗拉克特
ponte_sor	蓬特索尔
pontevedra	蓬特韦德拉
pontianak	坤甸
pontikokastro	蓬蒂科卡斯特罗
poole	普尔
poonch	蓬奇
pop_fargana	波普费尔干纳
popowa_gora	波波瓦戈拉
porahat	波拉哈特
porazava	波拉扎瓦
pordenone	波代诺内
poreevo	波列耶沃
porkhov	波尔霍夫
porog	波洛格
porokotan	波罗科坦
porsanger	波桑厄尔
portalegre	波塔莱格雷
portel	波尔特尔
portishead	波蒂斯黑德
porto	波尔图
portsmouth	朴茨茅斯
portudal	波尔图达尔
porumamilla	波鲁马米拉
porvoo	波尔沃
posad	波萨德
posada	波萨达
poshekhonye	波舍霍尼耶
poskam	泽普
poso	波索
postojna	波斯托伊纳
potenza	波坦察
potes	波特斯
poti_caucasus	波季
potsdam	波茨坦
pottapi	波塔皮
pouthi_loeu	普提略
povazska_bystrica	波瓦日斯卡比斯特里察
poyang	鄱阳
poytis	波伊蒂斯
pozega	波热加
poznan	波兹南
prabumulih	普拉布穆利
prachen	普拉亨
prachinburi	巴真府
prades	普拉德斯
pragelato	普拉杰拉托
prague	布拉格
prakkad	普拉卡德
prasat_andet	普拉萨特安代特
prasat_don_an	普拉萨特多安
prasat_don_kau	普拉萨特多考
prasat_pram_lovet	普拉萨特普拉姆洛韦特
prasat_thong_lang	普拉萨特通朗
prasong	普拉松
pratapgarh	普拉塔普加尔
prathai_saman	帕泰萨曼
prato	普拉托
prayag	普拉亚格
preah_khan_kompong_svay	柏威夏窟磅士卑
preah_ko	普雷阿科
preah_vihear	柏威夏
prenzlau	普伦茨劳
prerov	普热罗夫
presnowka	普列斯诺夫卡
presov	普雷绍夫
preston	普雷斯顿
preveza	普雷韦扎
prey_nokor	普利安哥
pribor	普里博尔
pribuzh	普里布日
prievidza	普里维扎
prijepolje	普里耶波列
prilep	普里莱普
priluky	普里卢基
primkent	普里姆肯特
pristina	普里什蒂纳
prittlewell	普里特韦尔
pritzwalk	普里茨瓦克
privas	普里瓦
privolnoye	普里沃尔诺耶
priyutnoye	普里尤特诺耶
prizren	普里兹伦
proenca_nova	普罗恩萨诺瓦
prokuplje	普罗库普列
promsa	普罗姆萨
pronsk	普龙斯克
prosek	普罗塞克
prostejov	普罗斯捷约夫
proszowice	普罗绍维采
provins	普罗万
prozorovo	普罗佐罗沃
prudnik	普鲁德尼克
prudy	普鲁德
prum	普吕姆
pryazha	普里亚扎
pryluky	普里卢基
przasnysz	普扎斯内什
przedborz	普热德布日
przemysl	普热梅希尔
przemysl_moscow	莫斯科普热梅希尔
pskov	普斯科夫
pszczyna	普什奇纳
ptuj	普图伊
pua	普阿
puan	普安
puan_puan	普安普安
puatane	普阿塔内
pucheng	浦城
pucheng_jianning	建宁浦城
puck	普茨克
puctlan	普克特兰
puddokothai	普杜科泰
puding	普定
pudoga	普多加
puebla_de_alcocer	阿尔科塞尔德普埃夫拉
puebla_de_guzman	古斯曼德普埃夫拉
puebla_de_montalban	蒙塔尔班德普埃夫拉
puebla_de_sanabria	萨纳夫里亚德普埃夫拉
puente_arzobispo	阿尔索维斯波桥
puertollano	普埃尔托利亚诺
pugal	普加尔
puge	普格
puget_theniers	皮热泰尼耶
puigcerda	普伊格塞尔达
pujiang	浦江
pujiang_qiongzhou	琼州浦江
puka_tampu	普卡坦博
pulai	普拉伊
pulasari	普拉萨里
pulawama	普拉瓦马
pulilan	皮利兰
pulilu	普里卢
pulzhai	普尔扎伊
punakha	普纳卡
pune	浦那
pungcheon	奉川
punia	普尼亚
punial	普尼亚尔
puning	普宁
puning_rongzhou	戎州普宁
puqi	蒲圻
purang	普兰
puri	普里
puri_simao	思茅普里
purnia	布尔尼亚
pursat	菩萨
puruaran	普鲁阿兰
purwalingga	普沃林加
pushang	普尚
pushkino	普希金
pusiga	普西加
pustosel	普斯托谢尔
putao	葡萄
putian	莆田
putna	普特纳
putyatino	普佳季诺
putyvl	普季夫利
puvina_padangile	普维纳帕丹吉莱
puxian	蒲县
puyang	濮阳
puyin	普印
pyay	卑谬
pyeongchang	平昌
pyeonggang	平康
pyeongju	平州
pyinmana	彬马那
pyli	皮利
pyras	皮拉斯
pyriatyn	皮里亚京
pyrzyce	皮日采
pyshchug	普希丘格
pyuthan	皮乌坦
pyzdry	皮兹德雷
qabala	卡巴拉
qadisiyyah	卡迪西亚
qaen	卡恩
qahqaheh	卡赫卡赫
qaisar	凯萨尔
qakh	卡赫
qaladiza	卡拉迪扎
qala_fateh	卡拉法特赫
qalai_khumb	卡拉伊洪布
qala_kohistan	卡拉科希斯坦
qala_naw	卡拉纳乌
qalancaq	卡兰卡克
qala_safid	卡拉萨菲德
qalat_bishah	卡拉特比沙
qalat_ghilji	卡拉特吉尔吉
qal_at_ibn_salama	卡拉特伊本萨拉马
qala_zari	卡拉扎里
qaleh_ganj	卡莱甘吉
qalhat	卡勒哈特
qalyub	卡卢布
qaminis	卡米尼斯
qanbalik	汗八里
qandala	坎达拉
qandhar	坎大哈
qarahziaoddin	卡拉齐亚丁
qarasuvbazar	卡拉苏巴扎
qardam	卡尔达姆
qardho	卡尔多
qarnin	卡尔宁
qaryat_al_bidh	卡里亚特比德
qaryatayn	卡里亚泰因
qaryat_ulya	卡里亚特乌利亚
qasba	卡斯巴
qashliq	卡什利克
qasr_ahnaf	卡斯尔阿赫纳夫
qasr_al_qaba	卡斯尔卡巴
qasr_e_qand	卡斯尔坎德
qasr_farafra	卡斯尔法拉夫拉
qasr_himam	卡斯尔希马姆
qasr_ibrim	卡斯尔伊布里姆
qasr_shirin	卡斯尔希林
qastal	卡斯塔勒
qatrun	卡特伦
qatruyeh	卡特鲁耶
qatya	卡蒂亚
qayyarah	卡亚拉
qazvin	加兹温
qena	基纳
qerri	凯里
qeydar	凯达尔
qianan	乾安
qianhua	乾化
qianjiang	黔江
qianjiang_binzhou	滨州黔江
qianjiang_shaoqing	绍庆黔江
qianlong	乾隆
qianlong_siming	思明乾隆
qianshan	潜山
qiantun	千屯
qianwei	犍为
qianyang	黔阳
qianyang_yuanzhou	沅州黔阳
qianyou	乾祐
qianzhou	乾州
qiaojia	巧家
qiaokou	硚口
qiaoxian	谯县
qichun	蕲春
qidaban	齐达班
qidong	启东
qietai	且台
qihe	齐河
qijiang	綦江
qila_panjeh	基拉潘杰
qilian	祁连
qimen	祁门
qinan	秦安
qingchi	清池
qingchuan	青川
qingdao	青岛
qingfeng	清丰
qingfu	清府
qinghe	清河
qinghe_huaian	淮安清河
qingjian	清涧
qingjiang	清江
qingjiang_liping	黎平清江
qingliu	清流
qingliu_chuzhou	滁州清流
qingshen	青神
qingshui	清水
qingtai	清泰
qingtian	青田
qingxiang	清湘
qingyang	庆阳
qingyang_luan	滦庆阳
qingyuan	庆源
qingyuan_baoding	保定庆源
qingyuan_chuzhou	滁州庆源
qingyun	庆云
qingzhou_mongol	蒙古庆州
qinhe	沁河
qinjiang	秦江
qinshui	沁水
qinyuan	沁源
qiongbu	琼部
qiongshan	琼山
qiongshui	琼水
qiongxi	琼西
qiongzhou	琼州
qiqihar	齐齐哈尔
qira	且末
qirq_yer	基尔克耶尔
qishan	岐山
qishn	基什恩
qishui	蕲水
qiubei	丘北
qiuxian	邱县
qixia	栖霞
qixian	祁县
qixian_taiyuan	太原祁县
qixian_tongchuan	同川祁县
qiyang	祁阳
qizhou	蕲州
qobustan	戈布斯坦
qocho	高昌
qom	库姆
qonirat	科尼拉特
qorqonaq_yubur	阔尔克纳克玉布尔
qorveh_darjazin	科尔韦达尔贾津
qoryooley	科里奥莱
quan_da_chau	全达州
quang_uyen	广渊
quang_yen	广安
quanjiao	全椒
quanning	全宁
quauhquechollan	夸乌克乔兰
quba	库巴
quban	库班
qubodijon	库博迪琼
quchan	库昌
qudayd	库代德
quechula	克丘拉
quedlinburg	奎德林堡
quelimane	克利马内
queshan	确山
quetta	奎达
qufu	曲阜
quge	曲戈
quiahuixtlan	基亚维斯特兰
quiahuiztlan	基亚维斯特兰
quillarumiyoc	基利亚鲁米约克
quimper	坎佩尔
quimperle	坎佩莱
qujiang	曲江
qujiang_guangan	广安曲江
qulensya	库伦西亚
qumbash	昆巴什
qumis	库米斯
qumisha	库米沙
