location_name	total_population	total_urban_pop
nawagarh	22.226000	0.010000
nawah	22.392000	0.009000
nawakot	216.220000	0.000000
nawu	0.490000	0.000000
naxi	22.291000	0.004000
naxos	3.918000	0.025000
nayagarh	52.791000	8.194000
nayarit	7.257000	0.000000
nayband	1.739000	0.007000
nayoro	1.573000	0.004000
nazarovo	0.619000	0.000000
nazhi	3.678000	0.004000
nazilli	49.797000	0.040000
nazimovo	0.464000	0.000000
nazkot_en	0.212000	0.000000
nazok_olya	8.465000	0.008000
nazran	6.904000	0.034000
nazym	0.573000	0.000000
nbengo	2.803000	0.000000
ncando	7.228000	0.000000
ncomi	4.225000	0.000000
ndalatando	5.530000	0.000000
ndar	18.193000	0.008000
ndawe_qoha	0.462000	0.000000
nde_nda_i	0.832000	0.000000
ndele	10.689000	0.000000
ndembo	2.785000	0.000000
ndiaganiao	18.199000	0.008000
ndom	0.645000	0.000000
ndombe	4.583000	0.000000
ndorwa	20.431000	0.000000
ndrumbea	12.174000	0.000000
nduga	328.758000	0.000000
ndwandwe	2.020000	0.000000
ndyuka	11.736000	0.000000
ne_miskua	0.140000	0.000000
ne_shuta	0.280000	0.000000
neath	9.191000	0.000000
nebesek	0.531000	0.000000
nebolchi	2.622000	0.004000
nebraska	0.420000	0.000000
nechakot_en	0.212000	0.000000
nechi	32.748000	0.000000
necocli	20.991000	0.000000
necoes	1.200000	0.000000
nedong	7.543000	0.004000
nedroma	13.036000	0.018000
nee_tahi_buhn	0.212000	0.000000
neebing	0.106000	0.000000
neekeari	14.929000	0.000000
neemannee	0.420000	0.000000
neenowuxoote_i	0.420000	0.000000
neesihushaanu	0.280000	0.000000
nefta	6.968000	0.000000
negar	1.910000	0.007000
negombo	33.698000	0.012000
negoot	0.318000	0.000000
negroponte	3.026000	0.025000
neguac	0.212000	0.000000
nehantuck	5.499000	0.000000
nehbandan	5.888000	0.007000
nehru	1.962000	0.004000
nehuen_mulfun	3.895000	0.000000
nei	25.556000	0.005000
neihuang	33.860000	0.004000
neijiang	31.385000	0.004000
neiqiu	24.457000	0.004000
neixiang	17.050000	0.004000
nekemte	14.523000	0.000000
nekhel	16.322000	0.009000
nekloch	5.555000	0.000000
nekokiaw	11.661000	0.055000
neksikan	0.157000	0.000000
nel_kan	0.157000	0.000000
nelemney	0.157000	0.000000
nelgese	0.157000	0.000000
nellore	73.106000	0.010000
neluki	0.157000	0.000000
nema	4.040000	0.017000
nemadji	0.280000	0.000000
nemag	0.106000	0.000000
nemaha	0.420000	0.000000
nemasca	0.106000	0.000000
nembe	23.421000	0.000000
nembudziya	12.479000	0.000000
nemby	8.194000	0.000000
nemecky_brod	32.749000	0.011000
nemegosenda	0.106000	0.000000
nemeri	25.988000	0.004000
nemkuchen	0.157000	0.000000
nemours	45.011000	0.000000
nemptu	2.071000	0.004000
nemuro	0.104000	0.000000
nenagh	5.599000	0.009000
nenana	0.210000	0.000000
nendo	2.534000	0.000000
nengone	1.610000	0.000000
nenlhet	7.051000	0.000000
nentego	3.395000	0.000000
nenying	6.527000	0.004000
neopatras	13.610000	0.034000
neosho	0.280000	0.000000
neoskweskau	0.106000	0.000000
nepahalla	0.420000	0.000000
nepepimmesipi	2.710000	0.000000
nepisiguit	0.106000	0.000000
nequecheri	24.066000	0.000000
nerac	12.284000	0.009000
nerekhta	9.418000	0.014000
neriungri	0.157000	0.000000
nes	0.597000	0.000000
nesle	42.873000	0.000000
nessoneick	3.395000	0.000000
nestaocano	0.106000	0.000000
netook	0.318000	0.000000
neubrandenburg	27.934000	0.018000
neuburg_an_der_donau	16.898000	0.020000
neuchatel	14.273000	0.240000
neufchateau_des_vosges	20.452000	0.009000
neufchateau_luxembourg	7.615000	0.004000
neuhaus	13.971000	0.016000
neumarkt	26.466000	0.030000
neuse	0.701000	0.000000
neuss	27.640000	0.012000
neustadt	12.056000	0.007000
neustadt_am_rubenberge	33.124000	0.006000
neustadt_an_der_haardt	14.861000	0.910000
neva	2.256000	0.002000
nevel	7.871000	0.007000
nevers	32.235000	0.028000
nevesinje	14.613000	0.020000
nevrokop	7.139000	0.011000
nevsehir	20.059000	0.071000
new_calabar	25.049000	0.000000
new_ross	28.887000	0.000000
newark	11.370000	0.000000
newcastle	20.517000	0.000000
newenken	2.798000	0.000000
newport	8.841000	0.000000
newtownards	1.447000	0.000000
neyasar	4.876000	0.007000
neyriz	0.966000	0.007000
nga_lac	41.624000	0.003000
ngabang	3.203000	0.026000
ngabo	7.972000	0.000000
ngada	12.726000	0.000000
ngadjuri	0.306000	0.000000
ngalakan	0.383000	0.000000
ngaliwuru	0.505000	0.000000
ngalkbun	0.320000	0.000000
ngambe	20.995000	0.000000
ngamotu	0.998000	0.000000
ngamring	3.586000	0.004000
ngandatha	0.772000	0.000000
ngandi	0.300000	0.000000
ngandji	0.665000	0.000000
nganyaywana	0.442000	0.000000
ngaoundaye	10.612000	0.000000
ngaoundere	19.385000	0.000000
ngaous	37.214000	0.011000
ngape	4.184000	0.000000
ngaputaw	77.651000	0.000000
ngarbal	0.529000	0.000000
ngargad	0.325000	0.000000
ngarigo	0.636000	0.000000
ngarinman	0.546000	0.000000
ngarinyin	0.474000	0.000000
ngarla	0.585000	0.000000
ngarluma	0.359000	0.000000
ngarrindjeri	0.448000	0.000000
ngasingu	5.518000	0.002000
ngatjumay	0.488000	0.000000
ngato	8.256000	0.000000
ngau	1.615000	0.000000
ngazargamu	15.477000	0.016000
ngazidja	4.063000	0.028000
nggela	1.576000	0.000000
nghe_ann	14.382000	0.007000
ngibelai	20.242000	0.000000
ngikwatela	17.438000	0.000000
ngilukumong	16.037000	0.000000
ngimbo_amburi	38.962000	0.018000
ngisir	15.407000	0.000000
ngisonyoka	22.168000	0.000000
ngiyepakuno	13.370000	0.000000
ngoc_ma	4.855000	0.002000
ngokro	25.467000	0.000000
ngola	14.034000	0.000000
ngololo	6.420000	0.000000
ngongoa_moelo	3.246000	0.000000
ngonnemoa	0.014000	0.000000
ngouma	3.520000	0.017000
ngousa	11.120000	0.017000
ngoussa	3.959000	0.000000
nguburinji	0.702000	0.000000
nguera	10.086000	0.000000
nguff	8.732000	0.000000
nguidjilone	5.363000	0.016000
nguigmi	14.322000	0.017000
ngumbari	0.158000	0.000000
ngume	6.050000	0.000000
ngunawal	0.350000	0.000000
nguri	0.396000	0.000000
ngurraiillam	0.652000	0.000000
nguru	13.784000	0.016000
nguyi	5.795000	0.000000
ngwane	10.524000	0.000000
ngwaun	0.597000	0.000000
nhanta	0.290000	0.000000
nhat_nam	18.130000	0.007000
nheengaiba	1.023000	0.000000
nheteroia	2.824000	0.000000
nhuwala	0.562000	0.000000
ni_alniigi	0.307000	0.016000
ni_haunchi_to	0.420000	0.000000
ni_okaska	1.001000	0.000000
niagara	4.804000	0.000000
niagassola	10.997000	0.050000
niah	8.255000	0.025000
nianbo	1.323000	0.004000
niani	81.857000	10.236000
niantjila	5.505000	0.017000
niarada	0.420000	0.000000
nibork	3.999000	0.000000
nibuchu	10.638000	0.005000
nicabau	0.318000	0.000000
nicalaax	0.157000	0.000000
nicastro	29.495000	0.008000
nicatous	0.980000	0.000000
nice	30.405000	1.858000
nichabau	0.318000	0.000000
nichicun	0.106000	0.000000
nicobar	1.998000	0.000000
nicosia_cyp	31.506000	3.659000
nicosiasic	27.408000	1.891000
nictaux	0.106000	0.000000
nidaros	11.221000	1.141000
nidda	13.084000	0.022000
nidula	6.705000	0.000000
nidym	0.157000	0.000000
niebla	10.178000	0.016000
niemcza	7.641000	0.000000
niemodlin	3.820000	0.000000
niena	4.430000	0.013000
nienburg	34.611000	0.012000
nifi	12.276000	0.010000
nigde	23.349000	0.000000
nigitai	0.701000	0.000000
nih_iitkotousi_l	0.420000	0.000000
nii	50.123000	0.010000
niigugis	0.140000	0.000000
niihari	56.565000	0.040000
niikappu	0.128000	0.000000
niikawa	26.526000	0.005000
niineniiniicie	0.420000	0.000000
niiohehsane	0.700000	0.000000
nijmegen	15.958000	0.003000
nikahionhwakowa	0.279000	0.000000
nikhdhintanwan	0.280000	0.000000
nikitotegwak	0.106000	0.000000
nikkaluokta	0.097000	0.000000
nikki	32.533000	0.056000
nikolo_dor	5.126000	0.018000
nikolsk	6.141000	0.010000
nikolskoye	4.774000	0.000000
nikolskoye_andoma	3.550000	0.004000
nikolskoye_kema	2.218000	0.002000
nikolskoye_pontic	4.201000	0.000000
nikolsky	3.831000	0.004000
nikolsky_pogost	1.696000	0.000000
nikoma	164.893000	0.000000
nikopol	15.898000	0.009000
niksar	21.385000	0.032000
nikwasi	4.541000	0.016000
nilagiri	43.600000	0.017000
nilakamberu	48.261000	0.000000
nilandhe_atoll	4.577000	0.000000
nilapohuana	2.999000	0.000000
nilka	11.492000	0.008000
nima	18.701000	0.005000
nimanburu	0.250000	0.000000
nimde	0.157000	0.000000
nimes	51.255000	2.099000
nimnyr	0.157000	0.000000
nimvar	5.541000	0.007000
nindi	5.510000	0.000000
ninescah	0.701000	0.000000
ningbian	1.130000	0.004000
ningchang	150.309000	0.004000
ningde	79.498000	0.004000
ningdu	30.531000	0.004000
ningfan	3.918000	0.004000
ningguo	468.284000	0.004000
ningguta	6.754000	0.004000
ninghai	158.950000	0.004000
ninghua	18.020000	0.004000
ninghua_tingzhou	45.802000	0.004000
ningjin	22.975000	0.004000
ningjin_zhaozhou	53.517000	0.004000
ningling	28.027000	0.004000
ningpu	26.817000	0.004000
ningshan	18.069000	0.004000
ningxia	34.965000	6.227000
ningxiang	45.312000	0.004000
ningxiang_shizhou	19.574000	0.004000
ningyang	29.421000	0.004000
ningyuan	55.247000	0.004000
ningyuan_gongchang	20.189000	0.004000
ningyuan_jinzhou	19.490000	0.004000
ningyuan_wananjun	40.398000	0.004000
ningzhou	16.856000	0.004000
ninil	71.128000	0.018000
nioac	0.563000	0.000000
niobrara	0.280000	0.000000
nioman	2.191000	0.004000
niono	4.271000	0.017000
nioro	4.474000	0.017000
niort	23.593000	0.009000
nipigon	0.106000	0.000000
nipissing	0.212000	0.000000
nipissis	0.106000	0.000000
nipisso	0.212000	0.000000
nipissu	0.106000	0.000000
nir	5.919000	0.001000
nirgua	19.500000	0.000000
nirmal	73.696000	0.007000
nis	19.206000	1.879000
nisa	0.615000	0.000000
nisab	10.572000	0.017000
nisenan	0.701000	0.000000
nisga_a	0.159000	0.000000
nishapur	15.248000	3.760000
nishi	0.123000	0.000000
nishikanbara	14.808000	0.005000
nishikubiki	16.555000	0.005000
nishimatsuura	49.928000	0.010000
nishimorokata	17.922000	0.005000
nishimuro	23.961000	0.005000
nishiokitama	12.780000	0.015000
nishisonogi	24.690000	0.005000
nishiusuki	23.704000	0.005000
nishnabotna	0.280000	0.000000
nisiamk	0.318000	0.000000
niskibi	0.106000	0.000000
nisohone	0.841000	0.000000
nisqually	0.701000	0.000000
nissouri	2.147000	0.000000
nistam	0.106000	0.000000
nita	28.523000	0.010000
nita_arabia	9.187000	0.010000
nitahende	0.540000	0.000000
nitamibontegw	1.122000	0.000000
nito	1.604000	0.000000
nitra	23.296000	0.008000
nitta	26.918000	0.015000
niue	0.353000	0.000000
niugtaq	0.210000	0.000000
niuquanzi	2.094000	0.004000
niurba	0.157000	0.000000
niushan	10.922000	0.004000
niuwu	12.685000	0.003000
nivelles	51.704000	0.105000
niwa	48.143000	0.010000
nixgu	0.140000	0.000000
nixi	10.513000	0.009000
niya	4.801000	0.008000
niyaj	2.125000	0.000000
niyazabad	12.394000	0.016000
nizhelskoe	5.000000	0.000000
nizhnekolymsk	0.157000	0.000000
nizhneudinsk	1.204000	0.000000
nizhny_chir	3.498000	0.000000
nizhny_lomov	7.109000	0.030000
nizhny_novgorod	17.829000	0.008000
nizhny_tagil	6.266000	0.000000
nizhnyaya_salda	2.700000	0.000000
nizhnyaya_toyma	1.650000	0.020000
nizhyn	12.928000	0.014000
nizwa	4.009000	0.010000
njamara	5.210000	0.000000
njambi	5.831000	0.000000
njimi	44.399000	5.124000
njoko	1.683000	0.000000
nkambe	20.176000	0.000000
nkankezi	2.890000	0.008000
nkata	7.335000	0.000000
nkee_us	0.280000	0.000000
nkunga	5.710000	0.022000
nlaka_pamux	0.212000	0.000000
nmejuaqnek	0.106000	0.000000
nnewi	18.513000	0.016000
nng	0.362000	0.000000
nnke	0.074000	0.000000
noadihang	64.904000	0.018000
noanama	0.738000	0.000000
noanamaronga	0.494000	0.000000
nobel	2.857000	0.000000
nochemoweniing	1.934000	0.000000
nochistlan	4.641000	0.017000
nochixtlan	11.117000	0.018000
nochpeem	2.272000	0.000000
nochu_ci	0.701000	0.000000
nodaway	0.454000	0.000000
nogamsig	0.106000	0.000000
nogaro	30.223000	0.000000
nogent_sur_seine	26.794000	0.000000
nogolma	1.238000	0.000000
nogoya	2.752000	0.000000
nograd	13.017000	0.008000
nogui	9.396000	0.000000
noguinet	1.456000	0.000000
nogule	1.552000	0.004000
noh_peten	13.727000	0.072000
nohmul	1.059000	0.000000
nokoni	0.970000	0.000000
nokor_reach_seyma	8.574000	0.000000
nola	80.760000	0.007000
nomatsigenga	60.141000	0.000000
nomi	45.664000	0.010000
non	4.175000	0.004000
nonacho	0.106000	0.000000
nonantola	30.172000	0.009000
nong_bok	7.347000	0.004000
nong_bua_lamphu	5.346000	0.000000
nong_khay	7.673000	0.002000
nonga	0.474000	0.000000
nongan	64.603000	0.013000
nongatl	0.701000	0.000000
nonoava	2.957000	0.000000
nonot_daxinic	3.168000	0.000000
nonouti_atoll	2.546000	0.000000
nontron	25.292000	0.009000
nonualco	5.016000	0.020000
nooherooka	1.430000	0.000000
nooksack	0.531000	0.000000
noongar	0.603000	0.000000
nopiloa	13.995000	0.018000
noptinte	0.990000	0.000000
nora	4.003000	0.008000
nora_eth	24.922000	0.008000
nordhausen	25.370000	0.025000
nordhordland	5.757000	0.008000
nordmark	2.008000	0.008000
noris	17.498000	0.000000
norman_wells	0.159000	0.000000
norosi	16.653000	0.000000
norquinco	2.845000	0.000000
norridgewock	1.280000	0.000000
norrkoping	9.285000	0.009000
norrtalje	12.770000	0.008000
north_andaman	2.918000	0.000000
north_buganda	86.909000	0.000000
north_dahalo	40.652000	0.000000
north_hia_ced_oodham	1.737000	0.000000
north_hlanganu	9.331000	0.000000
north_jeongju	21.416000	0.004000
north_juma	19.431000	0.000000
north_kimbu	10.954000	0.000000
north_letota	3.948000	0.000000
north_meetto	10.155000	0.000000
north_ngindo	14.481000	0.000000
north_pumpu	21.016000	0.000000
north_sakuye	32.774000	0.000000
north_shirima	8.520000	0.000000
north_wembere	104.240000	0.000000
north_yao	6.774000	0.000000
northampton	22.842000	0.000000
northway	0.210000	0.000000
norton	19.088000	0.000000
norwich	61.137000	0.000000
nosbonsing	0.318000	0.000000
nosy_bali	1.973000	0.000000
nosy_be	0.272000	0.000000
notameohmeshehse	0.420000	0.000000
notinito_sipiy	0.212000	0.000000
notiskuan	0.106000	0.000000
noto	25.050000	0.009000
noto_jap	36.734000	0.010000
noto_ussuri	2.126000	0.004000
notse	17.504000	0.000000
notsuke	0.276000	0.000000
nottaway	0.106000	0.000000
nottingham	15.943000	0.000000
notukeu	0.531000	0.000000
nouakchott	4.651000	0.000000
nouamghar	5.244000	0.000000
noul_lamta	20.765000	1.386000
nounkonkan	17.224000	0.078000
nova_friburgo	2.292000	0.000000
novara	59.252000	1.896000
novaya_lyalya	6.262000	0.000000
novaya_pokrovka	6.232000	0.009000
novgorod	27.204000	2.790000
novhorod_siverskyi	20.464000	0.020000
novi	27.687000	0.009000
novigrad	15.029000	0.010000
novita	5.580000	0.000000
novo_alexandrovskoye	0.953000	0.000000
novo_brdo	20.944000	0.010000
novo_mesto	16.282000	0.010000
novoaidar	4.390000	0.028000
novoanninsky	2.750000	0.018000
novogrudok	9.165000	0.014000
novohrad_volynskyi	11.428000	0.014000
novonikolayevsky	4.047000	0.026000
novopavlovsk	3.352000	0.000000
novopskov	3.120000	0.020000
novoselitskoye	2.773000	0.000000
novosil	13.094000	0.007000
novosyolovo	0.722000	0.000000
novy_bykhaw	6.250000	0.000000
novye_burasy	7.364000	0.023000
nowdezh	1.726000	0.007000
nowe	6.251000	0.000000
nowogard	11.268000	0.003000
nowoszczecin	12.824000	0.004000
nowrangapur	41.590000	6.363000
nowy_sacz	19.559000	0.000000
nowy_targ	11.165000	0.000000
noya	17.136000	0.008000
noyon	26.351000	0.009000
noyon_uul	1.488000	0.004000
noyuo	0.157000	0.000000
nozza	41.455000	0.009000
nsolu	2.207000	0.000000
nsukka	42.789000	0.000000
ntenke	13.139000	0.000000
ntiltxitk	0.212000	0.000000
ntshekane	3.703000	0.000000
ntsoana_tsatsi	27.615000	0.000000
ntsweng	2.492000	0.000000
nuba_sud	33.204000	0.000000
nubzur	15.876000	0.008000
nuchiu	0.701000	0.000000
nuciiq	0.280000	0.000000
nudarcha	0.793000	0.000000
nueltin	0.106000	0.000000
nuka	17.310000	0.005000
nukamkiajijk	0.106000	0.000000
nukanobu	25.296000	0.005000
nuket	36.663000	0.001000
nuku_hiva	0.271000	0.000000
nukufetau_atoll	0.305000	0.000000
nukunonu_atoll	0.179000	0.000000
nukunu	0.363000	0.000000
nukutavake	0.038000	0.000000
numaniyyah	38.984000	0.006000
numaykoos	0.212000	0.000000
numedal	0.265000	0.008000
numee	3.934000	0.000000
nunainguk	0.106000	0.000000
nunalla	0.106000	0.000000
nunapichuq	0.210000	0.000000
nunatonowago	0.212000	0.000000
nunggubuyu	0.354000	0.000000
nungu	12.365000	0.056000
nunkolo	11.488000	0.000000
nunligran	0.157000	0.000000
nunnanen	0.097000	0.000000
nunu	15.115000	0.000000
nunura	63.375000	0.000000
nunusaku	1.182000	0.000000
nuochakha	0.157000	0.000000
nuoluo	5.293000	0.004000
nuomin	13.273000	0.002000
nuorttijarvi	0.166000	0.000000
nuotara	0.157000	0.000000
nupeko	15.555000	0.016000
nur	16.116000	0.000000
nurabad	3.259000	0.007000
nurchuu	8.783000	0.005000
nuremberg	14.479000	2.660000
nurgan	2.208000	0.004000
nurlykent	1.765000	0.000000
nurmes	0.332000	0.000000
nurota	3.525000	0.001000
nurpur	13.619000	0.025000
nusaybin	46.992000	3.903000
nushki	4.460000	0.009000
nutanke	0.420000	0.000000
nutari	29.483000	0.005000
nutel_gyrgym	0.157000	0.000000
nutepylmyn	0.157000	0.000000
nuuriileng	0.210000	0.000000
nuurvik	0.140000	0.000000
nuvuqaq	0.157000	0.000000
nuwakot	17.884000	0.022000
nuweiba	4.902000	0.009000
nuxalc	0.212000	0.000000
nuzket	14.855000	0.000000
nuzvid	83.559000	0.026000
nwalungu	11.925000	0.000000
nwamethin	21.625000	0.000000
nyachukha	15.158000	0.008000
nyaki_nyaki	0.484000	0.000000
nyakyusa	35.818000	0.000000
nyala	39.855000	0.007000
nyalam	1.420000	0.004000
nyamal	0.527000	0.000000
nyamina	4.644000	0.017000
nyamwezi	21.731000	0.000000
nyanga	3.966000	0.000000
nyangu	37.307000	0.000000
nyangumarda	0.900000	0.000000
nyangwe	12.678000	0.000000
nyani	28.064000	0.000000
nyanja	5.507000	0.000000
nyarinde	7.336000	0.000000
nyarong	19.597000	0.024000
nyasvizh	4.000000	0.000000
nyaungyan	17.719000	0.000000
nyawaygi	0.343000	0.000000
nyazepetrovsk	4.999000	0.000000
nyelayu	2.349000	0.000000
nyemo	3.864000	0.004000
nyena_kapemba	4.771000	0.000000
nyerpicha	0.157000	0.000000
nyikina	0.350000	0.000000
nykoping	11.762000	0.008000
nyon	15.470000	0.071000
nyong	8.485000	0.000000
nyonoksa	1.000000	0.000000
nyrob	4.697000	0.010000
nysa	11.462000	0.000000
nyssa	0.701000	0.000000
nystad	7.782000	0.008000
nytva	3.677000	0.007000
nyuele	1.575000	0.000000
nyuksenitsa	3.479000	0.018000
nyurum_yegan	0.698000	0.000000
nyuu	34.614000	0.010000
nyuya	0.157000	0.000000
nyzhnia_duvanka	5.039000	0.007000
nyzvar	20.152000	0.000000
nzwani	5.242000	0.000000
o_ahu	34.047000	0.000000
oacco	9.732000	0.000000
oahaha	2.598000	0.015000
oancea	4.639000	0.009000
oando	3.804000	0.000000
oapan	10.023000	0.018000
ob	1.455000	0.000000
oban	3.044000	0.011000
obaska	0.106000	0.000000
obdorsk	0.920000	0.000000
oberdorf	12.523000	0.025000
oberkirch	14.951000	0.012000
oberndorf	11.590000	0.008000
obi	1.174000	0.000000
obidos	0.123000	0.000000
obion	7.095000	0.044000
obishikokaang	0.318000	0.000000
oblivskaya	3.168000	0.012000
obock	4.964000	0.007000
obolensk	3.030000	0.000000
oborniki	10.283000	0.000000
oboyan	6.090000	0.002000
obruk	5.970000	0.005000
obyachevo	5.516000	0.056000
ocana	28.379000	0.180000
ocanga	21.773000	0.000000
occaneechi	3.395000	0.000000
oceko_sipiy	0.106000	0.000000
ochechiton	9.447000	0.015000
ocheyedan	0.561000	0.000000
ochi	25.878000	0.005000
ochyor	2.897000	0.013000
ockelbo	4.081000	0.008000
ocmulgee	1.598000	0.016000
ocol	2.481000	0.000000
oconee	2.456000	0.015000
oconto	2.132000	0.000000
ocosingo	9.759000	0.018000
ocotelolco	45.735000	0.000000
ocotepec	41.678000	0.020000
ocro	28.682000	0.000000
ocuogun	0.157000	0.000000
ocute	6.107000	0.043000
oda_boru_ruva	27.430000	0.000000
odaawaa	1.430000	0.000000
odam	2.896000	0.000000
oddernes	3.301000	0.008000
odemira	11.104000	0.008000
odense	45.521000	1.887000
odienne	31.681000	0.019000
odintsovo	8.333000	0.000000
odoli	13.466000	0.013000
odonga	8.265000	0.000000
odorhei	11.739000	0.009000
odoyev	9.696000	0.002000
oettingen	13.606000	1.793000
oevemanaho	0.420000	0.000000
ofaie	0.045000	0.000000
offa	34.221000	0.000000
offenbach	23.629000	0.020000
offenburg	29.277000	0.014000
offerdal	1.007000	0.023000
ofoti	0.509000	0.011000
ogain	0.928000	0.000000
ogbomosho	40.596000	0.016000
ogeechee	2.740000	0.015000
ogiciza_wakpa	0.212000	0.000000
ogoja	44.337000	0.000000
ogoki	0.106000	0.000000
ogomoor	8.127000	0.004000
ogonok	0.157000	0.000000
ogoowe_kongo	16.192000	0.000000
ogowe	15.548000	0.000000
ohatchee	4.456000	0.015000
oheyandewa	1.430000	0.000000
ohktouna	0.420000	0.000000
ohkweeo_owingeh	1.453000	0.043000
ohoi_ewur	0.462000	0.000000
ohoopee	2.456000	0.015000
ohrdruf	5.741000	0.000000
ohrid	19.297000	1.877000
ohringen	20.419000	0.007000
oiampi	6.995000	0.000000
oimiakon	0.157000	0.000000
oitylo	3.504000	0.010000
oiyin_korken	2.728000	0.004000
okaisipi	0.212000	0.000000
okak	0.106000	0.000000
okam	0.157000	0.000000
okanagan	0.212000	0.000000
